borough,Tax block,Tax lot,community board,council district,postcode,policeprct,address,state,bldgclass,landuse,ownertype,ownername,lotarea,unitstotal,lotfront,lotdepth,lottype,assessland,yearbuilt,histdist,landmark,borocode,x,y,latitude,longitude,zonemap,notes,city
SI,4690,129,503.0,50.0,10306.0,122.0,15 CARMELLA COURT,NY,V0,11,X,"SIY SOCCER LEAGUE, INC.",2660,0,28.0,96.0,5,8160,0,,,5,951618.0,141654.0,40.5554232,-74.1174311,34a,,New York
BX,5245,44,210.0,12.0,10475.0,45.0,3316 ROMBOUTS AVENUE,NY,V1,11,,3316 ROMBOUTS LLC,5000,0,50.0,100.0,5,84600,0,,,2,1031867.0,260279.0,40.8809514,-73.8278041,2b,,New York
BX,5246,7,210.0,12.0,10475.0,45.0,2274 TILLOTSON AVENUE,NY,V1,11,,RUSCIANO ANTHONY,5000,0,50.0,100.0,3,77400,0,,,2,1032083.0,260756.0,40.8822595,-73.8270196,2b,,New York
BK,2044,71,302.0,35.0,11205.0,88.0,114 ADELPHI STREET,NY,V0,11,,ONE FOURTEEN ADELPHI LLC,2500,0,25.0,100.0,5,22800,0,,,3,991906.0,192225.0,40.6942866,-73.9723914,12d,,New York
BK,2044,47,302.0,35.0,11205.0,88.0,66 ADELPHI STREET,NY,V0,11,,"ANTHROPOCENE REALTY, LLC",2127,0,11.12,100.0,3,26520,0,,,3,991813.0,192777.0,40.6958018,-73.9727261,12d,,New York
BK,5510,12,312.0,44.0,11204.0,66.0,1612 59 STREET,NY,V0,11,,"PERLSTEIN, BARRY",2454,0,24.5,100.17,5,41940,0,,,3,986716.0,166989.0,40.6250224,-73.9911165,22d,,New York
BK,7033,31,313.0,47.0,11224.0,60.0,5017 OCEAN VIEW AVENUE,NY,V0,11,,"HORDIYCHUK, VSEVOLOD",6000,0,50.0,123.0,5,19080,0,,,3,981270.0,150298.0,40.5792088,-74.0107278,28b,,New York
BX,5414,271,210.0,13.0,10465.0,45.0,1437 OUTLOOK AVENUE,NY,V0,11,,EVERS CHARLES,2010,0,65.0,62.0,5,3420,0,,,2,1035360.0,246870.0,40.8441283,-73.8152747,4d,,New York
BK,8664,456,313.0,48.0,11235.0,60.0,27 BRIGHTON 4 WALK,NY,V0,11,,GABRIEL VIVAS,1600,0,40.0,40.0,6,13920,0,,,3,994330.0,150636.0,40.5801313,-73.9637122,28d,,New York
BK,7104,220,315.0,44.0,11223.0,61.0,1933 EAST 1 STREET,NY,V0,11,,"ELO, JASON",3000,0,30.0,100.0,5,30420,2019,,,3,992304.0,158283.0,40.6011229,-73.9709967,28c,,New York
BX,3963,1,210.0,18.0,10462.0,45.0,2211 WESTCHESTER AVENUE,NY,V1,11,,AP CASTLE HILL OWNER LLC,15107,0,87.11,164.79,3,437850,0,,,2,1025357.0,243379.0,40.8345988,-73.8514496,4b,,New York
BK,8616,44,318.0,46.0,11234.0,63.0,97 WHITMAN DRIVE,NY,V0,11,,"TENER, BIANA",5142,0,54.42,92.25,5,17100,0,,,3,1011146.0,161958.0,40.6111728,-73.9031299,23d,,New York
BK,6506,5,312.0,40.0,11230.0,66.0,312 ELMWOOD AVENUE,NY,V0,11,,"FELLER, SIMCHA",7445,0,50.0,175.0,5,119160,0,,,3,991512.0,167710.0,40.6269987,-73.9738386,22c,,New York
SI,1544,29,502.0,50.0,10314.0,121.0,1435 RICHMOND AVENUE,NY,V1,11,,"2 WHEEL, LLC",4173,0,39.0,107.0,5,157050,0,,,5,940346.0,162705.0,40.6131552,-74.1581318,20d,,New York
BK,5184,62,314.0,40.0,11226.0,70.0,925 OCEAN AVENUE,NY,V0,11,,KOLEL BEIS YAKOV LLC,5500,0,50.0,110.0,5,25020,0,,,3,995697.0,172480.0,40.6400869,-73.958754,22c,,New York
BK,1737,61,303.0,33.0,11205.0,79.0,93 SANDFORD STREET,NY,V1,11,,"GLUCK, VICTOR",2500,0,25.0,100.0,5,63900,0,,,3,997168.0,192936.0,40.6962321,-73.9534145,13b,,New York
MN,1395,23,108.0,4.0,10022.0,19.0,149 EAST 60 STREET,NY,V1,11,,PARKVIEW TOWER OWNER LLC,2008,0,20.0,100.42,5,957600,0,,,1,993344.0,217211.0,40.7628657,-73.967172,8c,,New York
MN,1395,26,108.0,4.0,10022.0,19.0,155 EAST 60 STREET,NY,V1,11,,PARKVIEW TOWER OWNER LLC,8033,0,80.0,100.42,5,3405150,0,,,1,993424.0,217168.0,40.7627476,-73.9668832,8c,,New York
BX,2455,44,204.0,16.0,10451.0,44.0,215 EAST 163RD STREET,NY,V0,11,,RPM APARTMENTS LLC,5333,0,100.0,53.33,3,72660,0,,,2,1006522.0,240967.0,40.8280461,-73.9195225,3b,,New York
SI,3859,17,502.0,50.0,10305.0,122.0,895 FATHER CAPODANNO BL,NY,V0,11,,"CHEN, ZHIMING",1083,0,12.0,83.0,5,3180,0,,,5,960551.0,148686.0,40.574753,-74.0853091,27d,,New York
BX,5411,309,210.0,13.0,10465.0,45.0,1531 ROBERTSON PLACE,NY,V0,11,,"IBRAHIM, ABDOOL H",2500,0,25.0,100.0,5,4740,0,,,2,1033099.0,247151.0,40.8449124,-73.8234445,4b,,New York
SI,4791,50,503.0,50.0,10306.0,122.0,39 FOX BEACH AVENUE,NY,V0,11,C,CITY OF NEW YORK,1500,0,25.0,60.0,5,4380,0,,,5,952984.0,139966.0,40.5507948,-74.1125076,34a,,New York
SI,4792,68,503.0,50.0,10306.0,122.0,94 FOX BEACH AVENUE,NY,V0,11,C,CITY OF NEW YORK,1560,0,25.0,62.42,5,4560,0,,,5,952507.0,140397.0,40.5519762,-74.114226,34a,,New York
MN,1614,15,111.0,9.0,10029.0,23.0,1620 MADISON AVENUE,NY,V1,11,,1620 GROUP,2187,0,25.0,87.5,5,386100,0,,,1,998456.0,228988.0,40.7951838,-73.9486935,6b,,New York
SI,3859,122,502.0,50.0,10305.0,122.0,5 IROQUOIS STREET,NY,V0,11,,"IPPOLITO, CARMINE",1400,0,35.0,40.0,5,972,0,,,5,960469.0,148641.0,40.5746293,-74.0856041,27d,,New York
BK,5064,106,314.0,40.0,11226.0,70.0,21 LENOX ROAD,NY,V1,11,,NERE FLATBUSH MANAGEMENT LLC,21560,0,30.0,284.0,5,330300,0,,,3,995706.0,177642.0,40.6542555,-73.9587128,16d,,New York
BK,5064,12,314.0,40.0,11226.0,70.0,757 FLATBUSH AVENUE,NY,V1,11,,NERE FLATBUSH MANAGEMENT LLC,5541,0,41.83,132.25,5,372600,0,,,3,995563.0,177701.0,40.6544176,-73.9592281,16d,,New York
MN,1969,6,109.0,7.0,10027.0,26.0,487 WEST 129 STREET,NY,V1,11,,487 W 129TH ST PERMANENT HOUSING DEV FUN D CORP,9878,0,97.5,99.92,0,1190250,0,,,1,996962.0,236193.0,40.8149618,-73.9540756,6a,,New York
MN,1969,78,109.0,7.0,10027.0,26.0,498 WEST 130 STREET,NY,V1,11,,"130 LENOX, INC.",1246,0,25.0,49.83,5,138600,0,,,1,996925.0,236361.0,40.8154229,-73.9542089,6a,,New York
SI,3873,28,502.0,50.0,10306.0,122.0,770 PATTERSON AVENUE,NY,V0,11,,RESILIENT HOMES HOUSING DEVELOPMENT FUND  COMPANY INC.,4000,0,40.0,100.0,5,8820,0,,,5,959327.0,147910.0,40.5726197,-74.0897122,27d,,New York
MN,1967,89,109.0,7.0,10027.0,26.0,460 WEST 128 STREET,NY,V1,11,,J128 LLC,24366,0,200.33,99.0,5,2205000,0,,,1,996850.0,235776.0,40.8138174,-73.954481,6a,,New York
MN,1960,15,110.0,9.0,10030.0,32.0,2535 FREDRICK DOUGLASS BL,NY,V1,11,,EMPIRE DEVELOPMENT FUND 2 LLC,9992,0,99.92,100.0,3,1211400,0,,,1,999058.0,236977.0,40.8171104,-73.9465017,6a,,New York
BK,7949,260,318.0,45.0,11234.0,63.0,36 PRESTON COURT,NY,V1,11,,32 PRESTON LLC,4000,0,40.0,100.0,5,70200,0,,,3,1005272.0,171709.0,40.6379531,-73.9242557,23a,,New York
BK,7932,320,318.0,45.0,11234.0,63.0,1500 RALPH AVENUE,NY,V1,11,,FOSTER PROPERTY GROUP LLC,43467,0,91.25,100.0,3,560250,0,,,3,1006394.0,172504.0,40.6401325,-73.9202104,23a,,New York
MN,2121,1,112.0,10.0,10032.0,33.0,1040 ST NICHOLAS AVENUE,NY,V1,11,,"CATS 1040 ST. NICHOLAS AVENUE, LLC",10560,0,208.58,164.5,1,1074150,0,,,1,1000926.0,244049.0,40.8365177,-73.9397354,3b,,New York
MN,2046,127,110.0,9.0,10039.0,32.0,303 WEST 151 STREET,NY,V1,11,X,HARLEM URBAN DEV CORP,1948,0,19.5,99.92,5,227250,0,,,1,1001005.0,240582.0,40.8270016,-73.9394586,3b,,New York
SI,4690,112,503.0,50.0,10306.0,122.0,593 MILL ROAD,NY,V0,11,X,"SIY SOCCER LEAGUE, INC.",1325,0,14.0,96.0,5,4080,0,,,5,951729.0,141648.0,40.5554071,-74.1170316,34a,,New York
SI,4793,36,503.0,50.0,10306.0,122.0,52 TARLTON STREET,NY,V0,11,C,CITY OF NEW YORK,2160,0,27.0,80.0,5,6360,0,,,5,952046.0,140676.0,40.5527403,-74.1158862,34a,,New York
SI,4640,7,503.0,51.0,10308.0,122.0,3721 AMBOY ROAD,NY,V0,11,,3719 AMBOY RD LLC,3080,0,25.0,125.0,5,7260,0,,,5,944333.0,140700.0,40.5527748,-74.1436416,33c,,New York
SI,4640,8,503.0,51.0,10308.0,122.0,3723 AMBOY ROAD,NY,V0,11,,3719 AMBOY RD LLC,3327,0,25.0,137.5,5,7800,0,,,5,944309.0,140689.0,40.5527445,-74.1437279,33c,,New York
SI,4746,17,503.0,50.0,10306.0,122.0,25 DELWIT AVENUE,NY,V0,11,X,"SIY SOCCER LEAGUE, INC.",2400,0,16.0,150.0,5,7020,0,,,5,951476.0,140969.0,40.5535424,-74.1179388,34a,,New York
BX,3733,63,209.0,18.0,10472.0,43.0,1035 VIRGINIA AVENUE,NY,V0,11,,RAMNARINE SINGH,2559,0,25.25,101.33,5,12120,0,,,2,1023196.0,240648.0,40.8271128,-73.8592747,4b,,New York
BK,7386,114,315.0,48.0,11229.0,61.0,3532 NOSTRAND AVENUE,NY,V1,11,,MC DONALD'S CORPORATION,4200,0,40.0,105.0,5,141750,0,,,3,1000437.0,157050.0,40.5977274,-73.9417118,29a,,New York
BX,2462,9,204.0,16.0,10456.0,44.0,1050 GRAND CONCOURSE,NY,V0,11,,"GCNH MANAGEMENT ASSOCIATES, INC.",2131,0,25.63,82.0,5,14940,0,,,2,1006487.0,242214.0,40.8314689,-73.9196449,3b,,New York
BK,7386,129,315.0,48.0,11229.0,61.0,3568 NOSTRAND AVENUE,NY,V1,11,X,"CONGREGATION LEV BAIS YAAKOV, INC.",4200,0,40.0,105.0,5,87300,0,,,3,1000480.0,156753.0,40.5969121,-73.9415576,29a,,New York
BX,5409,382,210.0,13.0,10465.0,45.0,3371 AGAR PLACE,NY,V0,11,,"CIPOLLONE, ANN",17572,0,106.33,165.25,5,45480,0,,,2,1035103.0,245161.0,40.8394391,-73.8162166,4d,,New York
SI,3838,28,502.0,50.0,10305.0,122.0,726 BUEL AVENUE,NY,V0,11,,726BUEL MANAGEMENT LLC,3400,0,40.0,85.0,5,10200,0,,,5,961924.0,150015.0,40.5784044,-74.0803711,27d,,New York
SI,3837,36,502.0,50.0,10305.0,122.0,724 LIBERTY AVENUE,NY,V0,11,C,CITY OF NEW YORK,2240,0,20.0,112.0,5,6540,0,,,5,962074.0,150255.0,40.5790635,-74.0798319,27d,,New York
SI,5520,54,503.0,51.0,10312.0,122.0,334 GENESEE AVENUE,NY,V0,11,,RICHMOND 45 INC.,5007,0,35.0,96.0,5,12840,0,,,5,937658.0,140649.0,40.5526023,-74.1676612,33c,,New York
BX,2792,28,204.0,15.0,10457.0,44.0,1682 WEEKS AVENUE,NY,V0,11,,EAST 166 STREET DEVELOPMENT LLC,2375,0,25.0,95.0,5,11880,0,,,2,1009880.0,246751.0,40.8439124,-73.9073667,3d,,New York
QN,15461,21,414.0,32.0,11693.0,100.0,26 EAST 9 ROAD,NY,V3,11,,"RYAN, MICHAEL K",8250,0,75.0,110.0,5,13860,0,,,4,1034720.0,160217.0,40.6062912,-73.8182377,24d,,New York
MN,1960,34,110.0,9.0,10030.0,32.0,321 WEST 136 STREET,NY,V1,11,,GRATITUDE CAPITAL LLC,2548,0,25.5,99.92,5,301500,0,Dorrance Brooks Square Historic District,,1,998959.0,237214.0,40.817761,-73.9468588,6a,,New York
BK,794,113,307.0,43.0,11220.0,72.0,51 STREET,NY,V0,11,,FU XING MEI LLC,425,0,20.0,24.25,5,120,0,,,3,982701.0,173081.0,40.6417438,-74.0055815,22a,,New York
SI,3843,1,502.0,50.0,10305.0,122.0,57 CHEROKEE STREET,NY,V0,11,C,CITY OF NEW YORK,2280,0,38.0,60.0,5,6660,0,,,5,960617.0,149345.0,40.576562,-74.0850738,27d,,New York
SI,3813,6,502.0,50.0,10306.0,122.0,619 MIDLAND AVENUE,NY,V1,11,,GAZMEND GUS HYSA,2200,0,22.0,100.0,5,48150,0,,,5,958862.0,147567.0,40.5716769,-74.0913847,27b,,New York
BX,4176,43,210.0,13.0,10461.0,45.0,1724 JARVIS AVENUE,NY,V0,11,,PATRIARCA FAMILY 2021 TRUST,2500,0,25.0,100.0,5,12540,0,,,2,1031387.0,247824.0,40.8467689,-73.8296275,4b,,New York
QN,8250,20,411.0,19.0,11362.0,111.0,52-05 BROWVALE LANE,NY,V0,11,,FERAZZOLI MARIO,6774,0,61.0,81.0,3,38700,0,,,4,1058687.0,218509.0,40.7661197,-73.7312796,11c,,New York
BX,2754,23,203.0,17.0,10459.0,42.0,1166 WEST FARMS ROAD,NY,V0,11,,HLB REDEVELOP ASSOC.,3396,0,37.42,90.75,5,15720,0,,,2,1015091.0,240970.0,40.8280286,-73.8885594,3d,,New York
MN,444,42,103.0,2.0,10003.0,9.0,33 1 AVENUE,NY,V1,11,,FIRST TOWER LLC,2900,0,40.0,72.5,3,180000,0,,,1,987531.0,203107.0,40.7241579,-73.9881629,12c,,New York
BX,2750,1,202.0,17.0,10459.0,41.0,1100 WESTCHESTER AVENUE,NY,V0,11,,L.A. RIVERSIDE BRONX CORP,998,0,30.33,41.08,3,3252,0,,,2,1014577.0,239945.0,40.825217,-73.8904213,6c,,New York
MN,444,1,103.0,2.0,10003.0,9.0,42 SECOND AVENUE,NY,V1,11,,SECOND AND SECOND PROPERTY LLC,14019,0,161.92,100.0,3,2119050,0,,,1,987062.0,203444.0,40.725083,-73.9898548,12c,,New York
MN,1273,16,105.0,4.0,10019.0,18.0,31 WEST 57 STREET,NY,V1,11,,31 WEST 57TH STREET OWNER LLC,2711,0,27.0,100.42,5,1660500,1920,,,1,990996.0,217616.0,40.7639795,-73.9756475,8c,,New York
MN,1273,7,105.0,4.0,10019.0,18.0,45 WEST 57 STREET,NY,V1,11,,BOB 57 DEVELOPMENT LLC,5045,0,50.25,100.42,5,3207600,0,,,1,990807.0,217719.0,40.7642623,-73.9763297,8c,,New York
MN,1272,52,105.0,4.0,10019.0,18.0,20 WEST 57 STREET,NY,V1,11,,20 WEST 57TH STREET REALTY LLC,5020,0,50.0,100.42,5,3191850,0,,,1,991042.0,217368.0,40.7632987,-73.9754817,8c,,New York
MN,1272,23,105.0,4.0,10019.0,18.0,21 WEST 56 STREET,NY,V1,11,,"NINETEEN WEST REALTY COMPANY, LLC",5020,0,50.0,100.42,5,1702350,0,,,1,991012.0,217263.0,40.7630106,-73.9755901,8c,,New York
MN,1273,17,105.0,4.0,10019.0,18.0,27 WEST 57 STREET,NY,V1,11,,29 WEST 57TH STREET OWNER LLC,4820,0,48.0,100.42,5,3064500,0,,,1,991028.0,217598.0,40.76393,-73.975532,8c,,New York
MN,1273,65,105.0,4.0,10019.0,18.0,50 WEST 58 STREET,NY,V1,11,,BOB 57 DEVELOPMENT LLC,7532,0,75.0,100.42,5,3831300,0,,,1,990913.0,217780.0,40.7644297,-73.975947,8c,,New York
MN,1272,70,105.0,4.0,10019.0,18.0,56 WEST 57 STREET,NY,V1,11,,5657 REALTY CORP.,2500,0,25.0,100.42,5,1766250,0,,,1,990661.0,217579.0,40.7638782,-73.9768569,8c,,New York
MN,1272,69,105.0,4.0,10019.0,18.0,54 WEST 57 STREET,NY,V1,11,,5657 REALTY CORP,2513,0,25.0,100.42,5,1775250,0,,,1,990682.0,217568.0,40.763848,-73.9767811,8c,,New York
MN,1272,7,105.0,4.0,10019.0,18.0,57 WEST 56 STREET,NY,V1,11,,5657 REALTY CORP,2510,0,25.0,100.42,5,969750,0,,,1,990652.0,217463.0,40.7635598,-73.9768895,8c,,New York
MN,1273,15,105.0,4.0,10019.0,18.0,33 WEST 57 STREET,NY,V1,11,,VNO 33 WEST 57TH STREET LLC,2513,0,25.0,100.42,5,1539000,1939,,,1,990972.0,217629.0,40.7640152,-73.9757341,8c,,New York
MN,1273,10,105.0,4.0,10019.0,18.0,41 WEST 57 STREET,NY,V1,11,,BOB 57 DEVELOPMENT LLC,3414,0,34.0,100.42,5,2170800,0,,,1,990872.0,217683.0,40.7641635,-73.9760951,8c,,New York
MN,1272,50,105.0,4.0,10019.0,18.0,16 WEST 57 STREET,NY,V1,11,,16 WEST 57TH STREET COMPANY LLC,5020,0,50.0,100.42,5,3620700,0,,,1,991085.0,217344.0,40.7632328,-73.9753265,8c,,New York
BX,2699,17,202.0,17.0,10459.0,41.0,964 ROGERS PLACE,NY,V0,11,,964-966 ROGERS PLACE LLC,4500,0,50.0,90.0,5,20820,0,,,2,1012596.0,239130.0,40.8229867,-73.8975825,6c,,New York
BX,2690,142,202.0,17.0,10459.0,41.0,864 EAST 164 STREET,NY,V0,11,,1155ELLSWORTH AVE LLC,1398,0,19.0,73.58,5,5400,0,,,2,1012103.0,239187.0,40.8231447,-73.8993636,6c,,New York
QN,9578,17,410.0,28.0,11419.0,106.0,104-20 125 STREET,NY,V0,11,,"LIANG, YAO XUN",2000,0,20.0,100.0,5,8760,0,,,4,1034374.0,189759.0,40.6873794,-73.8192643,18c,,New York
BX,2874,23,204.0,16.0,10452.0,44.0,1436 PLIMPTON AVENUE,NY,V0,11,X,GREATER NY CP.SVNTH-DAY,2408,0,25.0,96.43,5,11100,0,,,2,1005849.0,246663.0,40.8436817,-73.921936,3b,,New York
BX,2948,29,206.0,15.0,10457.0,48.0,1794 CLINTON AVENUE,NY,V0,11,,1794 CLINTON LLC,11402,0,108.57,163.26,5,100620,0,,,2,1013987.0,246010.0,40.8418657,-73.8925262,3d,,New York
BX,3048,4,206.0,15.0,10457.0,48.0,2162 BATHGATE AVENUE,NY,V0,11,,"PIBLY RESIDENTIAL PROGRAMS, INC.",2634,0,26.34,100.0,5,10620,0,,,2,1013616.0,249717.0,40.8520416,-73.8938508,3c,,New York
BX,3048,3,206.0,15.0,10457.0,48.0,2160 BATHGATE AVENUE,NY,V0,11,,"PIBLY RESIDENTIAL PROGRAMS, INC.",2600,0,26.0,100.0,5,10440,0,,,2,1013601.0,249695.0,40.8519812,-73.8939051,3c,,New York
BX,2791,36,204.0,15.0,10457.0,44.0,1690 MONROE AVENUE,NY,V0,11,,1690 MONROE AVE LLC,2375,0,25.0,95.0,5,11580,0,,,2,1010136.0,246835.0,40.8441422,-73.9064411,3d,,New York
BX,2793,18,204.0,15.0,10457.0,44.0,1661 WEEKS AVENUE,NY,V0,11,,MOUNT EDEN DEVELOPMENT LLC,2632,0,27.7,95.0,5,21300,0,,,2,1009714.0,246546.0,40.8433502,-73.9079674,3d,,New York
BX,2793,5,204.0,15.0,10457.0,44.0,235 MT EDEN PARKWAY,NY,V0,11,,MOUNT EDEN DEVELOPMENT LLC,9500,0,100.0,95.0,3,74640,0,,,2,1009613.0,246500.0,40.8432243,-73.9083326,3d,,New York
BX,2792,5,204.0,15.0,10457.0,44.0,1650 WEEKS AVENUE,NY,V0,11,,MP 1650 WEEKS LLC,1900,0,20.0,95.0,5,9840,0,,,2,1009863.0,246449.0,40.8430836,-73.9074292,3d,,New York
BX,2853,12,205.0,14.0,10453.0,46.0,1940 JEROME AVENUE,NY,V1,11,,1940 JEROME AVE HOLDINGS LLC,10852,0,126.69,100.0,5,80100,0,,,2,1009262.0,249297.0,40.8509022,-73.9095908,3c,,New York
QN,12048,122,412.0,28.0,11436.0,113.0,123-34 INWOOD STREET,NY,V0,11,,"BAKSH, VISHAL C",2000,0,20.0,100.0,5,5220,0,,,4,1041619.0,184999.0,40.6742703,-73.7931811,18c,,New York
BX,2879,172,205.0,14.0,10453.0,46.0,1895 BILLINGSLEY TERRACE,NY,V0,11,,"CRICHLOW, DORIS",4263,0,85.21,23.43,5,18840,0,,,2,1007328.0,250511.0,40.8542395,-73.9165773,3a,,New York
BX,2879,189,205.0,14.0,10453.0,46.0,1856 PHELAN PLACE,NY,V0,11,,1856 PHELAN PROPERTY LLC,4200,0,42.0,100.0,5,19920,0,,,2,1007569.0,250316.0,40.8537037,-73.9157068,3a,,New York
BX,3228,19,205.0,14.0,10453.0,46.0,1912 OSBORNE PLACE,NY,V0,11,,DORA OGANDO,2031,0,25.0,81.25,5,8760,0,,,2,1007566.0,250825.0,40.8551007,-73.9157159,3a,,New York
BX,3302,3,207.0,15.0,10458.0,52.0,2860 VALENTINE AVENUE,NY,V0,11,,2860 VALENTINE LLC,2481,0,25.0,99.25,5,11700,0,,,2,1014870.0,256122.0,40.8696171,-73.8892887,3c,,New York
BX,4193,39,210.0,13.0,10461.0,45.0,1845 EDISON AVENUE,NY,V0,11,,"LUCIANO, ANTHONY",2375,0,25.0,95.0,5,11100,0,,,2,1030572.0,248480.0,40.8485737,-73.8325687,4b,,New York
BX,4192,20,210.0,13.0,10461.0,45.0,1858 MAYFLOWER AVENUE,NY,V0,11,,"SALEH, AMMER",2375,0,25.0,95.0,5,11100,0,,,2,1030238.0,248657.0,40.8490613,-73.8337747,4a,,New York
QN,3973,42,407.0,19.0,11356.0,109.0,9 AVENUE,NY,V0,11,,JOHN MALACK,5000,0,50.0,100.0,5,34740,0,,,4,1027829.0,226814.0,40.7891207,-73.842624,7b,,New York
BX,5275,1,212.0,12.0,10475.0,47.0,4060 BOSTON ROAD,NY,V1,11,,MOUNT SINAI PROPERTIES INC.,2063,0,25.08,82.25,3,27900,0,,,2,1031456.0,261799.0,40.8851255,-73.8292796,2b,,New York
BX,5274,35,212.0,12.0,10475.0,47.0,3514 ROMBOUTS AVENUE,NY,V2,11,,EANA ADESORO,1200,0,12.0,100.0,5,2454,0,,,2,1031363.0,261460.0,40.8841956,-73.8296184,2b,,New York
BX,3367,19,212.0,11.0,10470.0,47.0,72 EAST 237 STREET,NY,V0,11,,THOMAS P MURRAY,2996,0,32.0,100.0,5,8760,0,,,2,1019150.0,266495.0,40.8980718,-73.8737597,1c,,New York
BX,3369,32,212.0,11.0,10470.0,47.0,129 EAST 233 STREET,NY,V0,11,,"TRAYNOR, PHILIP",1791,0,25.17,71.17,5,7500,0,,,2,1019813.0,265993.0,40.8966913,-73.8713642,1c,,New York
BX,4169,13,210.0,13.0,10461.0,45.0,1730 EDISON AVENUE,NY,V1,11,,EDISON AVE ASSOCIATES LLC,2375,0,25.0,95.0,5,76500,0,,,2,1030652.0,247651.0,40.8462979,-73.8322853,4b,,New York
BX,3373,24,212.0,11.0,10470.0,47.0,4331 KEPLER AVENUE,NY,V0,11,,"MATOS, KENNETH E",2500,0,25.0,100.0,3,6780,0,,,2,1019841.0,266955.0,40.8993316,-73.8712578,1c,,New York
BX,3373,10,212.0,11.0,10470.0,47.0,4358 VAN CORTLANDT PARK E,NY,V0,11,,PARLOW STEPHEN,624,0,15.0,41.5,5,1560,0,,,2,1019637.0,267029.0,40.8995355,-73.8719953,1c,,New York
BX,3370,45,212.0,11.0,10470.0,47.0,127 EAST 235 STREET,NY,V0,11,,STEPHEN MCGRATH,2000,0,20.0,100.0,5,4980,0,,,2,1019802.0,266232.0,40.8973474,-73.8714027,1c,,New York
BX,3377,13,212.0,11.0,10470.0,47.0,210 EAST 237 STREET,NY,V0,11,,"DAUTNER, NICKY",4000,0,40.0,100.0,5,10860,0,,,2,1020106.0,266630.0,40.8984385,-73.870301,1c,,New York
BX,3374,13,212.0,11.0,10470.0,47.0,245A EAST 234 STREET,NY,V1,11,,250 EAST 234TH STREET,17393,0,175.93,130.79,5,517950,0,,,2,1020637.0,265945.0,40.8965562,-73.8683839,1c,,New York
QN,1319,1,402.0,26.0,11377.0,108.0,50-01 QUEENS BOULEVARD,NY,V1,11,,DAFRE LLC,16438,0,100.02,195.81,3,591750,0,,,4,1007914.0,210052.0,40.7431891,-73.9146016,9b,,New York
QN,11355,26,410.0,32.0,11414.0,106.0,133-40 76 STREET,NY,V0,11,,JELB REALTY DEVELOP LLC,2018,0,20.0,100.92,5,7920,0,,,4,1023125.0,184063.0,40.6718018,-73.8598584,18a,,New York
BX,5272,64,212.0,12.0,10475.0,47.0,3448 DE LAVALL AVENUE,NY,V1,11,,ALANA EQUITIES INC,6250,0,62.5,100.0,5,115200,0,,,2,1031729.0,261254.0,40.8836282,-73.8282962,2b,,New York
BX,5272,60,212.0,12.0,10475.0,47.0,3442A DE LAVALL AVENUE,NY,V1,11,,ALANA EQUITIES INC,3750,0,37.5,100.0,5,56700,0,,,2,1031749.0,261209.0,40.8835046,-73.8282242,2b,,New York
BX,5270,12,212.0,12.0,10475.0,47.0,3499 ROMBOUTS AVENUE,NY,V1,11,,3491-3499 ROMBOUTS LLC,3750,0,75.0,50.0,5,63450,0,,,2,1031375.0,261097.0,40.8831992,-73.8295775,2b,,New York
BX,5270,6,212.0,12.0,10475.0,47.0,2230 HOLLERS AVENUE,NY,V1,11,,2230-32 HOLLERS LLC,6250,0,50.0,125.0,5,115200,0,,,2,1031297.0,261145.0,40.8833314,-73.8298593,2b,,New York
BX,5232,55,212.0,12.0,10475.0,47.0,3312 BOLLER AVENUE,NY,V0,11,,"THOMAS, KARIM",5000,0,50.0,100.0,5,22140,0,,,2,1030043.0,259811.0,40.8796766,-73.8344033,2b,,New York
BX,5274,34,212.0,12.0,10475.0,47.0,3512 ROMBOUTS AVENUE,NY,V1,11,,3512 ROMBOUTS AVE LLC,3800,0,38.0,100.0,5,70200,0,,,2,1031373.0,261437.0,40.8841324,-73.8295824,2b,,New York
BX,5275,45,212.0,12.0,10475.0,47.0,3528 DE LAVALL AVENUE,NY,V1,11,,MT. SINAI PROPERTIES INC.,2500,0,25.0,100.0,5,52200,0,,,2,1031542.0,261694.0,40.8848369,-73.8289694,2b,,New York
BX,5263,330,212.0,12.0,10475.0,47.0,3413 WRIGHT AVENUE,NY,V0,11,,"MASTRONARDI, GERARDO",2100,0,21.0,100.0,0,6720,0,,,2,1030237.0,260282.0,40.8809683,-73.8336986,2b,,New York
BX,5260,21,212.0,12.0,10475.0,47.0,3423 HUNTER AVENUE,NY,V0,11,,THOMPSON ROGER A,2500,0,25.0,100.0,5,8580,0,,,2,1029957.0,260271.0,40.8809396,-73.8347112,2b,,New York
BX,5228,6,212.0,12.0,10475.0,47.0,3355 BOLLER AVENUE,NY,V0,11,X,GRACE BAPTIST CHAPEL,4300,0,45.29,78.72,3,12900,0,,,2,1029892.0,259791.0,40.8796225,-73.8349495,2b,,New York
BX,5263,333,212.0,12.0,10475.0,47.0,3409 WRIGHT AVENUE,NY,V0,11,,"MASTRONARDI, GERARDO",2900,0,29.0,100.0,0,9900,0,,,2,1030258.0,260232.0,40.880831,-73.833623,2b,,New York
