borough,Tax block,Tax lot,community board,council district,postcode,policeprct,address,state,bldgclass,landuse,ownertype,ownername,lotarea,unitstotal,lotfront,lotdepth,lottype,assessland,yearbuilt,histdist,landmark,borocode,x,y,latitude,longitude,zonemap,notes,city
QN,6627,70,408.0,24.0,11367.0,107.0,76 ROAD,NY,V0,11,,"SHERMAN, TRUSTEE, ABRAHAM HILLEL",500,0,5.0,100.0,8,315,0,,,4,1034251.0,202436.0,40.7221754,-73.8196137,14c,,New York
QN,6391,19,407.0,20.0,11367.0,109.0,63 ROAD,NY,V0,11,X,CEDAR GROVE CEMETRY A,6000,0,60.0,100.0,5,27120,0,,,4,1031113.0,208831.0,40.7397453,-73.8308899,10b,,New York
QN,11829,37,410.0,28.0,11420.0,106.0,150 AVENUE,NY,V0,11,,"COOPER, WILLIAM J JR.",2000,0,20.0,100.0,5,5760,0,,,4,1032448.0,182486.0,40.6674274,-73.826261,18b,,New York
QN,11830,25,410.0,28.0,11420.0,106.0,115 STREET,NY,V0,11,,"MOHAMED , ELISA",2000,0,20.0,100.0,5,5760,0,,,4,1032621.0,182258.0,40.6668007,-73.825639,18b,,New York
QN,9116,16,410.0,32.0,11417.0,106.0,103-23A WOODHAVEN BOULEVARD,NY,V0,11,,CASTRO NIEVES Z,100,0,3.0,25.0,8,441,0,,,4,1027225.0,187614.0,40.6815295,-73.8450556,18a,,New York
QN,15709,75,414.0,31.0,11691.0,101.0,11-02 BEACH CHANNEL DRIVE,NY,V0,11,,"FORLADER, CRAIG",1688,0,64.99,51.96,3,5100,0,,,4,1052101.0,159430.0,40.604015,-73.7556501,31a,,New York
QN,3041,63,405.0,30.0,11379.0,104.0,79 STREET,NY,V0,11,,SURACI CAROL,987,0,18.0,57.0,5,8340,0,,,4,1019238.0,200572.0,40.7171313,-73.873785,13c,,New York
QN,8174,12,411.0,19.0,11362.0,111.0,241 STREET,NY,V0,11,,DILLUVIO GIACOMO,4000,0,40.0,100.0,5,17760,0,,,4,1055988.0,215689.0,40.7584019,-73.7410531,11b,,New York
QN,15609,55,414.0,31.0,11691.0,101.0,72 6 ROAD,NY,V0,11,,ROCKAWAY BEACH PARTNERS LLC,1550,0,20.0,77.33,5,3138,0,,,4,1056257.0,156220.0,40.5951715,-73.7407175,31a,,New York
QN,15563,104,414.0,31.0,11691.0,101.0,2 MORSE COURT,NY,V3,11,,MORSE COURT PARTNERS LLC,10202,0,83.17,122.67,5,32880,0,,,4,1053416.0,158658.0,40.6018859,-73.7509224,31a,,New York
QN,7514,47,411.0,23.0,11364.0,111.0,230 STREET,NY,V0,11,,JABLONSKI PROTECTIVE TRUST DATED 12/7/17,400,0,0.97,100.0,8,315,0,,,4,1053426.0,214216.0,40.7543793,-73.7503161,11b,,New York
QN,8254,36,411.0,19.0,11362.0,111.0,253 STREET,NY,V0,11,,SU PETER C,4000,0,37.0,100.0,5,18360,0,,,4,1059596.0,217560.0,40.7635073,-73.7280087,11c,,New York
QN,8242,45,411.0,19.0,11362.0,111.0,51 AVENUE,NY,V0,11,,"BHARNE, DILIP",3700,0,59.5,112.08,5,16980,0,,,4,1058655.0,218192.0,40.7652499,-73.7313986,11c,,New York
QN,8256,42,411.0,19.0,11362.0,111.0,254 STREET,NY,V0,11,,"YASHAR, MAHBOOHEH",320,0,4.0,80.0,8,246,0,,,4,1059960.0,218372.0,40.7657329,-73.7266856,11c,,New York
QN,8448,126,413.0,23.0,11004.0,105.0,72 ROAD,NY,V0,11,,"GLEN OAKS VILLAGE OWNERS, INC.",1300,0,100.0,26.33,5,3480,0,,,4,1062333.0,214044.0,40.753833,-73.7181693,11d,,New York
QN,8715,43,413.0,23.0,11004.0,105.0,260 STREET,NY,V0,11,,TWO SIXTY STREET LLC,2000,0,20.0,100.0,5,5400,0,,,4,1064262.0,210614.0,40.7444014,-73.7112477,11d,,New York
QN,8831,131,413.0,23.0,11001.0,105.0,87 ROAD,NY,V0,11,,"MARINO-CATALANO, AS TRUSTEE, DIANNE",300,0,3.0,100.0,8,696,0,,,4,1065004.0,205015.0,40.7290268,-73.7086372,15c,,New York
QN,8819,48,413.0,23.0,11001.0,105.0,261 STREET,NY,V0,11,,8622 261ST PROPERTY LAND INC,2000,0,20.0,100.0,5,5400,0,,,4,1065733.0,206419.0,40.7328738,-73.7059899,15c,,New York
QN,8183,39,411.0,19.0,11362.0,111.0,243 STREET,NY,V0,11,,"LU, CHENG S CHES",2000,0,20.0,100.0,5,9420,0,,,4,1055711.0,217495.0,40.7633611,-73.7420338,11a,,New York
QN,9126,84,410.0,32.0,11417.0,106.0,77 STREET,NY,V0,11,X,UNKNOWN,10165,0,41.0,200.0,5,0,0,,,4,1022979.0,185995.0,40.6771053,-73.8603736,18a,,New York
QN,9109,18,410.0,32.0,11417.0,106.0,89-19 LIBERTY AVENUE,NY,V1,11,,"89-19 LIBERTY AVENUE, LLC",11217,0,124.82,107.13,3,350100,0,,,4,1026073.0,187133.0,40.6802148,-73.849212,18a,,New York
QN,2955,13,405.0,30.0,11379.0,104.0,62 AVENUE,NY,V0,11,,"NOIA, GEORGE C",9015,0,74.0,100.0,5,70500,0,,,4,1015733.0,201048.0,40.718451,-73.8864266,13c,,New York
QN,2782,135,405.0,30.0,11379.0,104.0,67 STREET,NY,V0,11,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,4208,0,6.0,701.25,8,6480,0,,,4,1013749.0,200537.0,40.7170553,-73.893586,13c,,New York
QN,802,66,401.0,22.0,11105.0,114.0,42 STREET,NY,V1,11,,STEINWAY MANSION 1 LLC,1100,0,50.0,22.0,6,28215,0,,,4,1012801.0,222974.0,40.7786422,-73.8969106,9c,,New York
QN,9135,115,410.0,32.0,11417.0,106.0,80 STREET,NY,V0,11,,MLA PATWARY LLC,2016,0,21.25,95.17,5,9660,0,,,4,1023794.0,186073.0,40.6773158,-73.8574349,18a,,New York
QN,2792,27,405.0,30.0,11378.0,104.0,69 LANE,NY,V0,11,,"MORENA III, JOSEPH",521,0,16.0,10.0,5,4260,0,,,4,1013865.0,203678.0,40.7256761,-73.8931537,13c,,New York
QN,15609,54,414.0,31.0,11691.0,101.0,74 6 ROAD,NY,V0,11,,ROCKAWAY BEACH PARTNERS LLC,1550,0,20.0,77.49,5,3138,0,,,4,1056261.0,156200.0,40.5951166,-73.7407033,31a,,New York
QN,8832,39,413.0,23.0,11001.0,105.0,268 STREET,NY,V0,11,,"SINGH, AMANDEEP",50,0,10.0,10.0,8,183,0,,,4,1065329.0,204824.0,40.7284996,-73.7074669,15c,,New York
QN,15314,34,414.0,32.0,11693.0,100.0,99 STREET,NY,V1,11,,EDWARD O'HARE,1673,0,23.25,75.79,3,18810,0,,,4,1034152.0,160267.0,40.6064317,-73.8202829,24d,,New York
QN,15400,1,414.0,32.0,11693.0,100.0,5 ROAD,NY,V0,11,,"DELUCA, CARLY",3000,0,30.0,100.0,5,4920,0,,,4,1034608.0,162101.0,40.6114631,-73.818627,24d,,New York
QN,15322,11,414.0,32.0,11693.0,100.0,17 ROAD,NY,V0,11,,KATHLEEN OBRIEN,1500,0,15.0,100.0,5,1998,0,,,4,1033402.0,158285.0,40.6009957,-73.8229984,30c,,New York
QN,134,123,402.0,26.0,11377.0,108.0,49 STREET,NY,V0,11,,HAZARIAN REALTY LLC,650,0,6.5,100.0,8,1074,0,,,4,1007794.0,210979.0,40.7457338,-73.9150314,9b,,New York
QN,2808,126,405.0,30.0,11378.0,104.0,73 STREET,NY,V0,11,,"KELLY, JULIE",1963,0,40.0,49.08,5,15420,0,,,4,1014776.0,204470.0,40.7278469,-73.8898634,13c,,New York
QN,9295,50,409.0,29.0,11418.0,102.0,104-25 90 AVENUE,NY,V0,11,,KAMAL BHUIYAN,1500,0,15.0,100.0,5,3960,0,,,4,1028222.0,191943.0,40.6934067,-73.8414327,14b,,New York
QN,15319,73,414.0,32.0,11693.0,100.0,57 WEST 15 ROAD,NY,V0,11,,"MUNCY, DANIEL",3000,0,30.0,100.0,2,5520,0,,,4,1033431.0,158927.0,40.6027577,-73.8228893,30c,,New York
QN,15306,6,414.0,32.0,11693.0,100.0,423 CROSS BAY BOULEVARD,NY,V2,11,,"LANE, JR, JOSEPH P",3148,0,24.0,131.13,5,5160,0,,,4,1034307.0,162131.0,40.6115471,-73.8197109,24d,,New York
QN,15466,1130,414.0,32.0,11693.0,100.0,104 STREET,NY,V1,11,,D'AMBROSIO DOLORES,1304,0,26.5,56.0,5,450,0,,,4,1035396.0,160449.0,40.6069241,-73.8158014,24d,,New York
QN,15482,45,414.0,32.0,11693.0,100.0,100 ROAD,NY,V1,11,,1606 CHANNEL ROAD LLC,3000,0,10.0,180.0,4,900,0,,,4,1034540.0,158400.0,40.601305,-73.8188995,30c,,New York
QN,15483,7,414.0,32.0,11693.0,100.0,18-18 CROSS BAY BOULEVARD,NY,V3,11,,TOKHIE ASMATULLAH,16850,0,150.0,195.0,5,28200,0,,,4,1034203.0,157720.0,40.5994404,-73.8201181,30c,,New York
QN,15480,20,414.0,32.0,11693.0,100.0,14-04 CHANNEL ROAD,NY,V1,11,,BARR & HARNISHER,9375,0,87.75,150.0,5,3015,0,,,4,1034548.0,158891.0,40.6026526,-73.818867,30c,,New York
QN,15317,80,414.0,32.0,11693.0,100.0,200 AVENUE,NY,V0,11,,"MONAGHAN., NOREEN P",3000,0,30.0,100.0,2,5520,0,,,4,1033486.0,159437.0,40.6041572,-73.8226875,30c,,New York
QN,15476,5,414.0,32.0,11693.0,100.0,197 AVENUE,NY,V1,11,,"PORTO, JOSEPH",2970,0,33.0,0.0,5,900,0,,,4,1034746.0,159974.0,40.6056241,-73.8181459,24d,,New York
QN,9300,107,409.0,29.0,11418.0,102.0,111 STREET,NY,V0,11,,KHEMRAJ S BALRAM,200,0,2.0,100.0,8,567,0,,,4,1029559.0,192492.0,40.6949068,-73.8366077,14b,,New York
QN,2083,108,406.0,24.0,11374.0,112.0,97 PLACE,NY,V0,11,X,CNY,9300,0,30.0,310.0,5,0,0,,,4,1022690.0,206658.0,40.7338216,-73.8612976,14a,,New York
QN,11339,70,410.0,32.0,11414.0,106.0,7830 NORTH CONDUIT AVENUE,NY,V0,11,X,NYC DEPARTMENT OF ENVIRONMENTAL PROTECTION,3043,0,132.69,38.56,5,14340,0,,,4,1023728.0,184767.0,40.6737314,-73.8576805,18a,,New York
QN,9142,13,410.0,32.0,11417.0,106.0,109 AVENUE,NY,V0,11,,"CHOWDHURY, MOHAMMAD",1800,0,20.0,90.0,5,8760,0,,,4,1025429.0,185669.0,40.6761995,-73.8515428,18a,,New York
QN,9111,44,410.0,32.0,11417.0,106.0,103-09 91 STREET,NY,V0,11,,103 AND 91 HOLDING CORP.,3400,0,47.08,103.75,5,16140,0,,,4,1026401.0,187431.0,40.6810312,-73.8480276,18a,,New York
QN,4227,40,407.0,19.0,11356.0,109.0,124 STREET,NY,V0,11,,"JOSE R. MARTINEZ, AS TRUSTEE",1500,0,15.0,100.0,5,10620,0,,,4,1027288.0,222664.0,40.7777327,-73.8446042,10a,,New York
QN,4256,105,407.0,19.0,11354.0,109.0,120-05G GRAHAM COURT,NY,V0,11,,CP DEVELOPMENT PROPERTY LLC,6520,0,40.0,163.0,5,48240,0,,,4,1026419.0,221821.0,40.7754231,-73.8477472,10a,,New York
QN,488,2,402.0,26.0,11101.0,108.0,44-00 VERNON BOULEVARD,NY,V0,11,,"44-02 VENTURES, LLC",1703,0,130.0,13.1,5,18420,0,,,4,996991.0,212924.0,40.7510945,-73.9540149,9b,,New York
QN,477,15,402.0,26.0,11101.0,108.0,42-02 VERNON BOULEVARD,NY,V1,11,,TERRA COTTA LLC,106200,0,129.92,510.0,5,7251300,0,,,4,997978.0,214148.0,40.7544526,-73.9504502,9b,,New York
QN,477,13,402.0,26.0,11101.0,108.0,41-98 VERNON BOULEVARD,NY,V1,11,,TERRA COTTA LLC,8675,0,42.5,275.42,5,765450,0,,,4,998162.0,214172.0,40.7545182,-73.949786,9b,,New York
QN,9811,40,412.0,27.0,11432.0,103.0,90-11 175 STREET,NY,V0,11,,STANLEY CRAIGWELL,2325,0,25.0,91.0,5,10200,0,,,4,1043523.0,197876.0,40.7096021,-73.7862038,14d,,New York
QN,9804,17,412.0,27.0,11432.0,103.0,90-37 170 STREET,NY,V0,11,,SOMNIUM VILLA LLC,10000,0,80.0,125.0,5,62040,0,,,4,1042533.0,197236.0,40.707852,-73.7897802,14d,,New York
QN,9804,21,412.0,27.0,11432.0,103.0,90-29 170 STREET,NY,V0,11,,SOMNIUM VILLA LLC,3750,0,30.0,125.0,5,21720,0,,,4,1042511.0,197286.0,40.7079894,-73.7898591,14d,,New York
QN,9829,37,412.0,27.0,11432.0,103.0,172-02 HILLSIDE AVENUE,NY,V1,11,,HILLSIDE RESIDENTS LLC,7220,0,95.0,76.0,3,384300,0,,,4,1042512.0,198599.0,40.7115933,-73.7898441,14d,,New York
QN,9843,3,408.0,24.0,11432.0,107.0,87-21 HOMELAWN STREET,NY,V0,11,,"KARIM, MOHAMMED R",1457,0,41.11,47.95,5,9540,0,,,4,1041688.0,198733.0,40.7119664,-73.7928152,14d,,New York
QN,9843,2,408.0,24.0,11432.0,107.0,87-25 HOMELAWN STREET,NY,V0,11,,87-25 HOMELAWN ST INC.,1735,0,34.46,47.95,5,11400,0,,,4,1041697.0,198699.0,40.7118731,-73.7927831,14d,,New York
QN,5027,61,407.0,20.0,11354.0,109.0,40-24 149 STREET,NY,V0,11,,15 40 CLINTONVILLE STREET CORP,8920,0,32.0,337.0,5,86040,0,,,4,1035018.0,217059.0,40.7623075,-73.8167362,10c,,New York
QN,9835,23,408.0,24.0,11432.0,107.0,177-06 87 DRIVE,NY,V0,11,,PANCHGAON REALTY LLC,6110,0,47.0,130.0,5,47160,0,,,4,1043376.0,198988.0,40.7126552,-73.7867242,14d,,New York
QN,2650,51,405.0,30.0,11378.0,104.0,60 STREET,NY,V0,11,,"ROZMUS, DOROTA",2500,0,25.0,100.0,5,11940,0,,,4,1010246.0,199932.0,40.7154057,-73.906225,13d,,New York
QN,4383,1,407.0,19.0,11354.0,109.0,31 ROAD,NY,V1,11,,HOLCIM (US) INC.,20000,0,330.58,30.0,5,840150,0,,,4,1028095.0,219211.0,40.7682512,-73.841713,10a,,New York
QN,4231,38,407.0,19.0,11356.0,109.0,23 AVENUE,NY,V0,11,,"BISWAS, GOUR",2500,0,25.0,100.0,5,16800,0,,,4,1028335.0,222907.0,40.7783945,-73.8408223,10a,,New York
QN,4346,7,407.0,19.0,11354.0,109.0,118-14 29 AVENUE,NY,V1,11,,"FIACCO, ARCANGELO",3000,0,40.0,75.0,5,122400,0,,,4,1026028.0,220518.0,40.7718486,-73.849167,10a,,New York
QN,4402,47,407.0,19.0,11354.0,109.0,32-08 COLLEGE POINT BLVD,NY,V1,11,,SANO 3208 COLLEGE PT. LLC,20533,0,197.0,147.0,5,629550,0,,,4,1028730.0,218578.0,40.7665106,-73.8394247,10a,,New York
QN,4315,40,407.0,19.0,11354.0,109.0,118-09 29 AVENUE,NY,V1,11,,118-09 ASSOCIATES LL,6102,0,113.0,54.0,2,127800,0,,,4,1025917.0,220639.0,40.7721812,-73.849567,10a,,New York
QN,4292,12,407.0,19.0,11354.0,109.0,27-24 COLLEGE POINT BLVD,NY,V1,11,,LASTRADA GENERAL CONTRACTING CORP,5750,0,66.0,130.0,5,531000,0,,,4,1026838.0,221033.0,40.7732582,-73.8462394,10a,,New York
QN,13,1,402.0,26.0,11101.0,108.0,2 STREET,NY,V9,11,,CON EDISON,2000,0,201.0,10.0,3,95400,0,,,4,996258.0,209332.0,40.7412364,-73.9566669,8d,,New York
QN,4315,47,407.0,19.0,11354.0,109.0,28-34 29 AVENUE,NY,V1,11,,"COLARUSSO, RITA",5000,0,50.0,100.0,3,122850,0,,,4,1026068.0,220655.0,40.7722244,-73.8490218,10a,,New York
QN,4315,45,407.0,19.0,11354.0,109.0,118-09A 29 AVENUE,NY,V1,11,,118-09 ASSOCIATES LLC,1200,0,12.0,100.0,2,45450,0,,,4,1025942.0,220682.0,40.7722991,-73.8494765,10a,,New York
QN,4225,22,407.0,19.0,11356.0,109.0,121-10 23 AVENUE,NY,V0,11,,"XIA, KELLY XIAOCHU",5000,0,50.0,100.0,5,17460,0,,,4,1026711.0,222900.0,40.7783833,-73.8466861,10a,,New York
QN,4226,7,407.0,19.0,11356.0,109.0,23-47 122 STREET,NY,V0,11,,"STOLZ, NICHOLAS",4988,0,50.0,99.75,5,59460,0,,,4,1026928.0,222475.0,40.7772157,-73.8459053,10a,,New York
QN,4198,36,407.0,19.0,11356.0,109.0,22-40 123 STREET,NY,V0,11,,RIVER HOLDING LLC,2500,0,25.0,100.0,5,18000,0,,,4,1027055.0,223125.0,40.7789992,-73.8454426,10a,,New York
QN,4261,23,407.0,19.0,11354.0,109.0,25-30 124 STREET,NY,V0,11,,NEW SANFORD REALTY LLC,4988,0,50.0,99.75,3,34560,0,,,4,1027257.0,221955.0,40.7757868,-73.8447207,10a,,New York
QN,4225,26,407.0,19.0,11356.0,109.0,23-06 122 STREET,NY,V0,11,,GREAT STAR PROPERTY INC,5000,0,50.0,100.0,5,23700,0,,,4,1026785.0,222875.0,40.7783143,-73.8464191,10a,,New York
QN,911,1,413.0,31.0,11422.0,116.0,3-15 26 AVENUE,NY,V1,11,,ASTORIA OWNERS LLC,139128,0,128.94,581.0,3,3455550,0,,,4,1002940.0,222464.0,40.7772688,-73.9325172,9a,,New York
QN,906,5,401.0,22.0,11102.0,114.0,8-01 26 AVENUE,NY,V1,11,,KS ASTORIA HOLDINGS LLC,42051,0,131.0,295.0,5,378900,0,,,4,1003442.0,222039.0,40.7761012,-73.9307059,9a,,New York
QN,11515,45,410.0,32.0,11417.0,106.0,96 STREET,NY,V0,11,,NORMA PASCUALINI,2340,0,20.0,115.17,5,10860,0,,,4,1028592.0,184667.0,40.6734339,-73.8401463,18a,,New York
QN,2631,8,405.0,30.0,11378.0,104.0,59-15 56 STREET,NY,V1,11,,BRENDAN LAWLESS,2500,0,25.0,100.0,5,62550,0,,,4,1008620.0,200586.0,40.7172054,-73.9120881,13c,,New York
QN,2631,127,405.0,30.0,11378.0,104.0,56-20 GRAND AVENUE,NY,V1,11,,UNAVAILABLE OWNER,15049,0,149.0,101.0,0,337050,0,,,4,1008471.0,201241.0,40.7190036,-73.9126232,13a,,New York
QN,2740,11,405.0,30.0,11378.0,104.0,59 AVENUE,NY,V0,11,,"RIOS, JUAN PABLO",2500,0,25.0,100.0,3,12060,0,,,4,1010812.0,201224.0,40.7189502,-73.9041782,13c,,New York
QN,2642,23,405.0,30.0,11378.0,104.0,56 STREET,NY,V0,11,,BLACHOWSKA IRENA,2500,0,25.0,100.0,5,11940,0,,,4,1009542.0,199592.0,40.7144745,-73.9087658,13d,,New York
QN,61,6,402.0,26.0,11101.0,108.0,11-24 JACKSON AVENUE,NY,V1,11,X,MTA - LIRR,7070,0,95.0,132.32,3,487350,0,,,4,997947.0,210092.0,40.74332,-73.9505703,9b,,New York
QN,80,4,402.0,26.0,11101.0,108.0,24-11 JACKSON AVENUE,NY,V1,11,,COURT SQUARE 45TH AVE 2 LLC,20725,0,154.89,100.0,3,4539600,0,,,4,999481.0,211227.0,40.7464327,-73.9450318,9b,,New York
QN,80,9,402.0,26.0,11101.0,108.0,23-14 45TH AVENUE,NY,V1,11,,COURT SQUARE 45TH AVE LLC,8338,0,60.0,140.0,4,962550,0,,,4,999514.0,211296.0,40.7466221,-73.9449126,9b,,New York
QN,79,1,402.0,26.0,11101.0,108.0,44-79 23 STREET,NY,V1,11,,"44-79 REALTY, LLC",2250,0,25.0,90.0,3,645750,0,,,4,999497.0,211423.0,40.7469707,-73.9449737,9b,,New York
QN,438,5,402.0,26.0,11101.0,108.0,21-47 44 DRIVE,NY,V1,11,,BJ LIC HOLDING LLC,2000,0,20.0,100.0,5,191250,0,,,4,999359.0,211804.0,40.7480167,-73.9454708,9b,,New York
QN,428,1,402.0,26.0,11101.0,108.0,42-50 24 STREET,NY,V1,11,,L ISLAND CITY LLC,33950,0,186.0,179.0,3,3420450,0,,,4,1000026.0,212442.0,40.7497667,-73.9430621,9b,,New York
QN,11535,121,410.0,32.0,11417.0,106.0,138-39 CENTREVILLE STREET,NY,V0,11,,SHORE HOMES INC,5634,0,131.0,83.0,5,22560,0,,,4,1029314.0,184061.0,40.6717669,-73.8375476,18a,,New York
QN,11551,26,410.0,32.0,11417.0,106.0,97-51 BRISTOL AVENUE,NY,V0,11,,"SITA, GHEORGHE",3000,0,24.0,125.0,5,9720,0,,,4,1029716.0,183814.0,40.6710869,-73.8361,18a,,New York
QN,11549,16,410.0,32.0,11417.0,106.0,95-35 150 ROAD,NY,V0,11,,150 CENTREVILLE LLC,4114,0,38.5,106.33,3,19020,0,,,4,1028845.0,183088.0,40.6690987,-73.8392447,18b,,New York
QN,11549,12,410.0,32.0,11417.0,106.0,150-24 CENTREVILLE STREET,NY,V0,11,,150 CENTREVILLE,7501,0,75.0,114.42,5,41400,0,,,4,1028860.0,183144.0,40.6692523,-73.8391903,18b,,New York
QN,11551,25,410.0,32.0,11417.0,106.0,97-49 BRISTOL AVENUE,NY,V0,11,,"SITA, GHEORGHE",3000,0,24.0,125.0,5,9720,0,,,4,1029693.0,183821.0,40.6711063,-73.8361829,18a,,New York
QN,10299,48,412.0,27.0,11433.0,113.0,112-24 177 STREET,NY,V0,11,,RAHAMU ONE CORP,8000,0,80.0,100.0,5,24180,0,,,4,1046809.0,192592.0,40.6950762,-73.7744004,15b,,New York
QN,13354,12,413.0,31.0,11434.0,116.0,146-93 GUY R BREWER BLVD,NY,V1,11,,RANBIR LLC,10825,0,102.0,97.33,3,380250,0,,,4,1048705.0,180010.0,40.6605279,-73.7676834,19b,,New York
QN,12038,53,412.0,28.0,11436.0,113.0,142-69 123 AVENUE,NY,V0,11,,WILFRID JEAN FRANCOIS,2019,0,25.0,100.58,5,5400,0,,,4,1040718.0,185167.0,40.6747373,-73.7964278,18c,,New York
QN,8668,268,413.0,23.0,11426.0,105.0,87 DRIVE,NY,V0,11,,SINGH SUKHVIR,890,0,27.0,33.0,5,2340,0,,,4,1064199.0,204550.0,40.7277578,-73.7115471,15c,,New York
QN,733,24,401.0,22.0,11103.0,114.0,24-53 47 STREET,NY,V1,11,,EMMANUEL BORTOLIS,2500,0,25.0,100.0,5,57600,0,,,4,1010581.0,218504.0,40.7663802,-73.9049438,9c,,New York
QN,15315,75,414.0,32.0,11693.0,100.0,198 AVENUE,NY,V0,11,,FRANK HARNISHER,3000,0,40.0,100.0,2,4920,0,,,4,1033559.0,159929.0,40.6055073,-73.822421,24d,,New York
QN,13953,46,410.0,32.0,11414.0,106.0,88 STREET,NY,V0,11,,"ROBBINS, SANFORD H",1100,0,22.0,100.0,5,2796,0,,,4,1027152.0,180765.0,40.6627309,-73.8453624,18b,,New York
QN,14183,13,410.0,32.0,11414.0,106.0,95 STREET,NY,V0,11,,CRAINE WILLIAM,1100,0,10.0,110.0,2,3192,0,,,4,1029292.0,178667.0,40.6569617,-73.8376629,18b,,New York
QN,1372,42,403.0,21.0,11369.0,115.0,98 STREET,NY,V1,11,,DANNY & M REALTY LLC,3186,0,15.0,212.38,4,159750,0,,,4,1019999.0,217144.0,40.7626142,-73.8709517,9c,,New York
QN,15967,18,414.0,31.0,11691.0,101.0,429 BEACH 44 STREET,NY,V0,11,,"O'SULLIVAN, KATHLEEN A",2985,0,35.0,85.28,3,10080,0,,,4,1046432.0,156692.0,40.5965414,-73.7760908,31a,,New York
QN,1940,10,404.0,21.0,11368.0,110.0,53-05 102 STREET,NY,V0,11,,"DEL  ZOTTO, DINO R",1800,0,18.0,100.0,5,12240,0,,,4,1023340.0,209388.0,40.7413119,-73.8589363,10b,,New York
QN,13341,14,413.0,31.0,11434.0,116.0,145-113 GUY R BREWER BLVD,NY,V1,11,,WEST ABRAHAM V,3568,0,41.17,86.67,5,74250,0,,,4,1048576.0,181015.0,40.6632874,-73.7681388,19b,,New York
QN,13341,36,413.0,31.0,11434.0,116.0,145-73 FARMERS BOULEVARD,NY,V1,11,,"CLARKE, COREY",1780,0,20.0,89.0,3,38700,0,,,4,1048595.0,181386.0,40.6643055,-73.7680668,19b,,New York
QN,9769,61,408.0,24.0,11432.0,107.0,87-36 162 STREET,NY,V0,11,X,"THE HIGHLAND CHURCH, A NEW YORK RELIGIOU S CORP",4000,0,40.0,100.0,5,29220,0,,,4,1039487.0,197569.0,40.7087856,-73.800764,14d,,New York
QN,13427,1,413.0,31.0,11413.0,116.0,147-41 183 STREET,NY,V1,11,,COMMUNITY HOMES HDFDC INC,339,0,7.8,39.0,8,2970,0,,,4,1049510.0,179351.0,40.6587132,-73.7647883,19b,,New York
QN,13433,67,413.0,31.0,11434.0,116.0,183 STREET,NY,V1,11,,A A & G REALTY CORP.,5200,0,40.0,140.0,3,68850,0,,,4,1049726.0,178241.0,40.655665,-73.7640206,19b,,New York
QN,8211,8,411.0,19.0,11362.0,111.0,246-16 52 AVENUE,NY,V0,11,,"LOWENHAUPT,, HENRY",4074,0,42.0,97.0,5,18060,0,,,4,1057215.0,216585.0,40.7608511,-73.7366144,11a,,New York
QN,4952,7,407.0,20.0,11354.0,109.0,32-21 LINDEN STREET,NY,V0,11,,LATIMER AND LINDEN MANAGEMENT CORP.,4677,0,37.42,125.0,5,51600,0,,,4,1030973.0,218807.0,40.7671276,-73.8313258,10a,,New York
QN,4538,70,407.0,19.0,11357.0,109.0,11-08 154 STREET,NY,V1,11,X,THE LITTLE FLOCK CHURCH,8015,0,60.0,133.58,3,279900,0,,,4,1037516.0,227946.0,40.7921746,-73.8076326,7d,,New York
QN,15709,215,414.0,31.0,11691.0,101.0,21-19A MOTT AVENUE,NY,V1,11,,"PATEL, PRAVINKUMAR",2816,0,123.84,50.0,5,96750,0,,,4,1052380.0,159625.0,40.6045481,-73.7546434,25b,,New York
QN,15609,19,414.0,31.0,11691.0,101.0,1-55 BEACH 5 STREET,NY,V0,11,,ROCKAWAY BEACH PARTNERS LLC,4800,0,60.0,80.0,5,11280,0,,,4,1056345.0,156179.0,40.5950582,-73.7404011,31a,,New York
QN,9822,26,412.0,27.0,11432.0,103.0,168-33 88TH AVENUE,NY,V1,11,,BANGLADESH TOWER LLC,7600,0,76.0,100.0,3,205200,0,,,4,1041525.0,198006.0,40.7099721,-73.7934094,14d,,New York
QN,15629,70,414.0,31.0,11691.0,101.0,329 BEACH 15 STREET,NY,V0,11,,SKI DEVELOPMENT 12 LLC,5102,0,40.08,127.9,5,16380,0,,,4,1053854.0,157441.0,40.5985421,-73.7493576,31a,,New York
QN,13483,12,413.0,31.0,11413.0,116.0,145-19 226 STREET,NY,V0,11,,PRESTIGE HOMES LLC,1890,0,31.5,81.67,5,5100,0,,,4,1052693.0,180594.0,40.662101,-73.7533035,19b,,New York
QN,15452,26,414.0,32.0,11693.0,100.0,9 NOEL ROAD,NY,V0,11,,"ZELLER, JILL",2078,0,29.39,100.0,5,300,0,,,4,1034589.0,160836.0,40.607991,-73.8187049,24d,,New York
QN,434,8,402.0,26.0,11101.0,108.0,43-05 CRESCENT STREET,NY,V1,11,,CENTRAL REALTY LIC LLC,5385,0,85.0,89.0,3,121050,0,,,4,1000273.0,211996.0,40.7485421,-73.9421717,9b,,New York
QN,7966,218,413.0,23.0,11426.0,105.0,88 AVENUE,NY,V0,11,,"SINGH, SAMITA",1000,0,30.5,33.0,5,2652,0,,,4,1059975.0,205489.0,40.7303723,-73.7267765,15c,,New York
